from_id,to_id,tie_strength,physical_proximity,kinship_relation,sharing_history,kinship_encoded
H522,H541,0.44999999999999996,0.6208333333333335,cousin,1,2.0
H522,H139,0.8833333333333333,0.10416666666666667,sibling,0,3.0
H522,H853,0.29999999999999993,0.058333333333333334,neighbor,0,
H522,H615,0.8833333333333333,0.9416666666666667,neighbor,0,
H523,H381,0.6833333333333333,0.05,neighbor,1,
H523,H226,0.06666666666666665,0.9458333333333334,other,1,1.0
H523,H764,0.18333333333333335,0.11666666666666668,neighbor,0,
H523,H893,0.033333333333333215,0.5958333333333334,neighbor,2,
H524,H400,0.016666666666666607,0.9958333333333335,cousin,0,2.0
H524,H274,0.6666666666666667,0.6083333333333334,neighbor,0,
H524,H387,0.33333333333333326,0.2583333333333333,neighbor,1,
H524,H717,0.7666666666666666,0.4333333333333333,other,0,1.0
H525,H535,0.6500000000000001,0.5083333333333334,cousin,2,2.0
H525,H743,0.41666666666666674,0.4875,sibling,0,3.0
H525,H51,0.25,0.8291666666666667,cousin,0,2.0
H525,H268,0.95,0.9333333333333333,neighbor,2,
H526,H745,0.6333333333333333,0.55,sibling,0,3.0
H526,H677,0.75,1.0,other,1,1.0
H526,H863,0.34999999999999987,0.18333333333333335,sibling,2,3.0
H526,H187,0.8500000000000001,0.05,other,2,1.0
H527,H836,0.9333333333333333,0.7625000000000001,cousin,2,2.0
H527,H299,0.7,0.5625,sibling,2,3.0
H528,H260,0.6833333333333333,0.7708333333333334,sibling,2,3.0
H529,H944,0.43333333333333335,0.3458333333333333,neighbor,2,
H530,H857,0.06666666666666665,0.029166666666666674,other,2,1.0
H530,H869,0.7333333333333332,0.033333333333333326,cousin,1,2.0
H530,H589,0.18333333333333335,0.12916666666666665,sibling,2,3.0
H531,H23,0.21666666666666667,0.55,cousin,1,2.0
H531,H954,0.7166666666666666,0.6625000000000001,cousin,0,2.0
H531,H496,0.9333333333333333,0.7958333333333333,cousin,0,2.0
H532,H353,0.75,0.3333333333333333,neighbor,0,
H533,H603,0.9166666666666665,0.975,other,0,1.0
H533,H702,0.2666666666666667,0.5166666666666667,sibling,0,3.0
H534,H926,0.7,0.02083333333333333,cousin,1,2.0
H534,H97,0.34999999999999987,0.925,neighbor,0,
H534,H414,0.7,0.7458333333333333,other,1,1.0
H534,H738,0.33333333333333326,0.7458333333333333,sibling,0,3.0
H535,H437,0.6333333333333333,0.3625,other,1,1.0
H535,H730,0.6666666666666667,0.3875,other,2,1.0
H535,H448,0.2666666666666667,0.8416666666666668,sibling,0,3.0
H535,H308,0.3999999999999999,0.4166666666666667,sibling,2,3.0
H536,H191,0.19999999999999996,0.6000000000000001,neighbor,1,
H536,H178,0.6166666666666667,0.11666666666666668,other,0,1.0
H536,H890,0.6833333333333333,0.9916666666666668,sibling,1,3.0
H536,H308,0.8500000000000001,0.48333333333333334,cousin,1,2.0
H537,H528,0.6833333333333333,0.8208333333333333,other,2,1.0
H537,H317,0.033333333333333215,0.35833333333333334,sibling,1,3.0
H538,H394,0.8833333333333333,0.25416666666666665,sibling,1,3.0
H538,H770,0.95,0.16249999999999998,neighbor,1,
H538,H682,0.8999999999999999,0.30416666666666664,sibling,2,3.0
H539,H373,0.2666666666666667,0.9083333333333333,cousin,0,2.0
H539,H80,0.04999999999999993,0.44999999999999996,neighbor,0,
H540,H959,0.34999999999999987,0.975,sibling,0,3.0
H541,H987,0.04999999999999993,0.17083333333333334,cousin,0,2.0
H541,H314,0.8999999999999999,0.3625,neighbor,0,
H541,H625,0.9333333333333333,0.6000000000000001,cousin,1,2.0
H541,H680,0.31666666666666654,0.7250000000000001,other,0,1.0
H542,H763,0.4666666666666668,0.35,other,2,1.0
H543,H243,0.0,0.6708333333333334,sibling,1,3.0
H544,H445,0.6000000000000001,0.4458333333333333,cousin,2,2.0
H544,H7,0.4666666666666668,0.7666666666666667,sibling,0,3.0
H544,H804,0.9833333333333334,0.5875,cousin,1,2.0
H545,H461,0.6000000000000001,0.5333333333333333,other,0,1.0
H545,H7,0.48333333333333317,0.9458333333333334,other,2,1.0
H545,H973,0.1499999999999999,0.05,sibling,2,3.0
H546,H612,0.95,0.058333333333333334,sibling,2,3.0
H546,H254,0.33333333333333326,0.3083333333333333,other,2,1.0
H546,H761,0.8833333333333333,0.6250000000000001,other,1,1.0
H547,H230,0.44999999999999996,0.8708333333333333,cousin,2,2.0
H547,H424,0.5666666666666667,0.1916666666666667,other,0,1.0
H547,H496,0.7833333333333332,0.9166666666666666,other,1,1.0
H547,H266,0.44999999999999996,0.2,sibling,2,3.0
H548,H481,0.5833333333333333,0.1791666666666667,cousin,0,2.0
H548,H311,0.0,0.9083333333333333,other,0,1.0
H549,H722,0.44999999999999996,0.9375000000000001,other,1,1.0
H550,H765,0.75,0.8291666666666667,neighbor,0,
H550,H884,0.11666666666666659,0.9333333333333333,cousin,1,2.0
H550,H560,0.8333333333333333,0.12083333333333333,neighbor,2,
H551,H562,0.7833333333333332,0.3083333333333333,cousin,2,2.0
H551,H583,0.0,0.6000000000000001,cousin,0,2.0
H551,H629,0.7,0.22916666666666669,sibling,0,3.0
H551,H428,0.2333333333333334,0.35833333333333334,neighbor,0,
H552,H154,0.6666666666666667,0.18333333333333335,cousin,2,2.0
H553,H550,0.9166666666666665,0.8208333333333333,sibling,1,3.0
H554,H71,0.5833333333333333,0.09166666666666666,cousin,2,2.0
H554,H61,0.18333333333333335,0.08333333333333333,cousin,0,2.0
H555,H92,0.08333333333333326,0.6875000000000001,neighbor,1,
H555,H240,0.55,0.32916666666666666,sibling,2,3.0
H556,H810,0.7,0.05,sibling,0,3.0
H556,H423,0.3666666666666667,0.7458333333333333,sibling,0,3.0
H557,H219,0.3999999999999999,0.12083333333333333,other,2,1.0
H558,H359,0.6500000000000001,0.5208333333333335,cousin,0,2.0
H558,H246,0.75,0.5916666666666668,other,2,1.0
H558,H413,0.41666666666666674,0.7458333333333333,other,2,1.0
H559,H363,0.41666666666666674,0.5208333333333335,other,1,1.0
H559,H554,0.9833333333333334,0.9500000000000001,neighbor,2,
H560,H18,0.6666666666666667,0.16249999999999998,cousin,2,2.0
H560,H234,0.016666666666666607,0.7833333333333334,other,0,1.0
H561,H48,0.8500000000000001,0.6833333333333333,cousin,0,2.0
H562,H385,0.09999999999999998,0.6375000000000001,sibling,1,3.0
H562,H554,0.2333333333333334,0.9958333333333335,other,1,1.0
H562,H97,0.016666666666666607,0.48333333333333334,neighbor,2,
H563,H378,0.4666666666666668,0.9208333333333334,cousin,2,2.0
H563,H617,0.8666666666666667,0.23333333333333334,cousin,0,2.0
H563,H988,0.41666666666666674,0.7541666666666667,sibling,0,3.0
H564,H219,0.25,0.8375,neighbor,2,
H564,H600,0.016666666666666607,0.008333333333333331,neighbor,2,
H564,H735,0.21666666666666667,0.5958333333333334,other,0,1.0
H565,H684,0.7666666666666666,0.26666666666666666,neighbor,0,
H565,H338,0.2833333333333332,0.6541666666666667,cousin,1,2.0
H566,H126,0.44999999999999996,0.4083333333333334,other,0,1.0
H567,H952,0.09999999999999998,0.4041666666666667,cousin,0,2.0
H567,H509,0.34999999999999987,0.5666666666666668,neighbor,2,
H568,H828,0.75,0.7166666666666668,neighbor,0,
H568,H417,0.6666666666666667,0.3625,sibling,1,3.0
H569,H42,0.6833333333333333,0.46249999999999997,other,1,1.0
H570,H872,0.3999999999999999,0.5375,other,0,1.0
H570,H208,0.033333333333333215,0.7375000000000002,other,0,1.0
H570,H756,0.43333333333333335,0.1791666666666667,sibling,0,3.0
H570,H250,0.6500000000000001,0.9625000000000002,neighbor,2,
H571,H542,0.8333333333333333,0.3208333333333333,cousin,2,2.0
H571,H896,0.55,0.04583333333333332,cousin,0,2.0
H571,H739,0.6000000000000001,0.8458333333333333,neighbor,0,
H572,H256,0.9166666666666665,0.3416666666666667,neighbor,2,
H572,H390,0.5833333333333333,0.5208333333333335,neighbor,0,
H572,H865,0.04999999999999993,0.8333333333333335,cousin,1,2.0
H573,H854,0.7833333333333332,0.3458333333333333,cousin,2,2.0
H573,H499,0.09999999999999998,0.5291666666666668,other,1,1.0
H573,H139,0.44999999999999996,0.9,other,2,1.0
H574,H197,0.5166666666666666,0.2458333333333333,sibling,2,3.0
H574,H195,0.8999999999999999,0.9333333333333333,cousin,0,2.0
H574,H402,0.25,0.47500000000000003,sibling,0,3.0
H574,H217,0.4666666666666668,0.7250000000000001,neighbor,1,
H575,H737,0.5666666666666667,0.3208333333333333,cousin,1,2.0
H576,H890,0.6000000000000001,0.3333333333333333,cousin,2,2.0
H577,H92,0.6333333333333333,0.3416666666666667,sibling,2,3.0
H578,H120,0.7166666666666666,0.9958333333333335,cousin,2,2.0
H579,H333,0.9833333333333334,0.1125,sibling,2,3.0
H579,H244,0.6666666666666667,0.2416666666666667,cousin,2,2.0
H580,H250,0.033333333333333215,0.7166666666666668,other,0,1.0
H581,H94,0.5833333333333333,0.6791666666666667,cousin,1,2.0
H581,H777,0.19999999999999996,0.2375,cousin,0,2.0
H581,H290,0.43333333333333335,0.7000000000000001,other,1,1.0
H581,H232,0.31666666666666654,0.05,other,2,1.0
H582,H686,0.8,0.9,other,0,1.0
H582,H130,0.0,0.12083333333333333,cousin,1,2.0
H582,H325,0.6833333333333333,0.37083333333333335,other,1,1.0
H583,H794,0.8666666666666667,0.3875,neighbor,2,
H583,H458,0.7,0.8291666666666667,neighbor,1,
H583,H356,0.5833333333333333,0.15833333333333333,other,0,1.0
H583,H524,0.55,0.7958333333333333,sibling,1,3.0
H584,H397,0.8333333333333333,0.3208333333333333,neighbor,1,
H585,H852,0.9666666666666666,0.8666666666666668,neighbor,0,
H586,H292,0.06666666666666665,0.8750000000000001,neighbor,2,
H586,H712,0.3833333333333333,0.42500000000000004,neighbor,0,
H586,H673,0.7,0.36666666666666664,neighbor,0,
H586,H582,0.29999999999999993,0.7041666666666667,sibling,2,3.0
H587,H551,0.31666666666666654,0.1791666666666667,cousin,2,2.0
H587,H493,0.8333333333333333,0.08333333333333333,other,1,1.0
H588,H299,0.16666666666666663,0.029166666666666674,neighbor,0,
H588,H204,0.016666666666666607,0.22916666666666669,other,0,1.0
H589,H886,0.44999999999999996,0.8333333333333335,sibling,0,3.0
H589,H392,0.19999999999999996,0.04583333333333332,other,2,1.0
H589,H702,0.3999999999999999,0.42916666666666664,other,1,1.0
H590,H32,0.6166666666666667,0.3458333333333333,sibling,0,3.0
H590,H59,0.1333333333333333,0.15416666666666667,sibling,2,3.0
H591,H533,0.16666666666666663,0.4083333333333334,other,1,1.0
H592,H357,0.44999999999999996,0.45416666666666666,neighbor,0,
H593,H757,0.48333333333333317,0.8916666666666668,other,2,1.0
H593,H805,0.1333333333333333,0.8916666666666668,other,1,1.0
H594,H867,0.5833333333333333,0.3416666666666667,other,1,1.0
H594,H853,0.2666666666666667,0.42916666666666664,sibling,0,3.0
H594,H74,0.29999999999999993,0.07916666666666666,other,0,1.0
H595,H675,0.8166666666666667,0.12916666666666665,neighbor,1,
H595,H835,0.31666666666666654,0.9875000000000002,neighbor,0,
H596,H607,0.3666666666666667,0.175,cousin,1,2.0
H596,H153,1.0,0.39166666666666666,other,2,1.0
H596,H539,0.9333333333333333,0.375,other,1,1.0
H596,H905,0.5666666666666667,0.5083333333333334,cousin,0,2.0
H597,H598,0.8,0.3458333333333333,sibling,1,3.0
H598,H989,0.2833333333333332,0.5208333333333335,sibling,0,3.0
H598,H58,0.8,0.42500000000000004,neighbor,0,
H598,H618,0.09999999999999998,0.11666666666666668,neighbor,0,
H598,H12,0.18333333333333335,0.2,sibling,2,3.0
H599,H299,0.6666666666666667,0.7041666666666667,sibling,1,3.0
H599,H800,0.8500000000000001,0.42500000000000004,other,2,1.0
H599,H198,0.19999999999999996,0.5666666666666668,cousin,0,2.0
H599,H132,0.4666666666666668,0.04583333333333332,other,0,1.0
H600,H433,0.6500000000000001,0.30416666666666664,sibling,1,3.0
H600,H196,0.3833333333333333,0.5958333333333334,cousin,1,2.0
H600,H499,0.7,0.1875,other,2,1.0
H600,H151,0.06666666666666665,0.325,other,2,1.0
H601,H743,0.5666666666666667,0.43749999999999994,other,0,1.0
H601,H814,0.8,0.6583333333333333,other,0,1.0
H602,H69,0.8999999999999999,0.75,other,0,1.0
H603,H291,0.25,0.3458333333333333,sibling,1,3.0
H604,H281,0.3833333333333333,0.5625,sibling,2,3.0
H605,H413,0.3833333333333333,0.4458333333333333,other,2,1.0
H605,H910,0.04999999999999993,0.5541666666666667,neighbor,2,
H605,H979,0.9333333333333333,0.7666666666666667,sibling,2,3.0
H606,H74,0.033333333333333215,0.9208333333333334,other,2,1.0
H606,H560,0.3833333333333333,0.09166666666666666,sibling,1,3.0
H607,H470,0.5,0.7041666666666667,cousin,2,2.0
H608,H584,0.55,0.3875,neighbor,1,
H608,H769,0.41666666666666674,0.6583333333333333,other,0,1.0
H608,H427,0.29999999999999993,0.06666666666666667,other,2,1.0
H608,H199,0.9666666666666666,0.8541666666666667,neighbor,2,
H609,H232,0.6333333333333333,0.775,other,2,1.0
H610,H422,0.2666666666666667,0.3125,cousin,1,2.0
H610,H198,0.5833333333333333,0.4958333333333334,cousin,2,2.0
H610,H307,0.7666666666666666,0.4166666666666667,neighbor,2,
H610,H91,0.33333333333333326,0.5416666666666667,neighbor,1,
H611,H558,0.3666666666666667,0.39583333333333337,cousin,1,2.0
H612,H783,0.6666666666666667,0.1916666666666667,neighbor,2,
H612,H785,0.6500000000000001,0.23333333333333334,cousin,2,2.0
H612,H91,0.8500000000000001,0.30416666666666664,other,2,1.0
H613,H16,0.8833333333333333,0.43749999999999994,neighbor,0,
H613,H876,0.0,0.5250000000000001,sibling,2,3.0
H613,H242,0.95,0.5125000000000001,other,2,1.0
H614,H500,0.6500000000000001,0.8125,cousin,1,2.0
H614,H3,0.41666666666666674,0.925,neighbor,2,
H614,H464,0.41666666666666674,0.175,sibling,0,3.0
H614,H618,0.48333333333333317,0.12083333333333333,cousin,2,2.0
H615,H856,0.33333333333333326,0.1791666666666667,sibling,0,3.0
H615,H959,0.5333333333333332,0.8375,sibling,2,3.0
H616,H380,0.06666666666666665,0.7875000000000001,sibling,2,3.0
H616,H830,0.3833333333333333,0.9083333333333333,sibling,0,3.0
H616,H515,0.3833333333333333,0.1333333333333333,sibling,1,3.0
H617,H2,0.18333333333333335,0.22499999999999998,cousin,0,2.0
H618,H379,0.41666666666666674,0.3,sibling,0,3.0
H618,H733,0.4666666666666668,0.1875,cousin,1,2.0
H618,H224,0.41666666666666674,0.6083333333333334,other,1,1.0
H619,H772,0.9833333333333334,0.37916666666666665,cousin,2,2.0
H619,H792,0.44999999999999996,0.2833333333333333,sibling,0,3.0
H620,H964,0.8666666666666667,0.42916666666666664,sibling,2,3.0
H620,H232,0.55,0.4333333333333333,neighbor,2,
H620,H647,0.6833333333333333,0.9291666666666668,sibling,2,3.0
H621,H322,0.06666666666666665,0.6291666666666668,neighbor,1,
H621,H654,0.16666666666666663,0.12083333333333333,cousin,0,2.0
H622,H70,0.0,0.7000000000000001,sibling,2,3.0
H623,H280,0.11666666666666659,0.2458333333333333,sibling,1,3.0
H624,H782,0.5333333333333332,0.3416666666666667,other,0,1.0
H624,H347,0.04999999999999993,0.9208333333333334,other,0,1.0
H624,H74,0.9333333333333333,0.12916666666666665,neighbor,1,
H624,H184,0.6333333333333333,0.9458333333333334,sibling,0,3.0
H625,H999,0.7,0.06666666666666667,neighbor,1,
H625,H902,0.2833333333333332,0.8500000000000001,other,0,1.0
H625,H872,0.31666666666666654,0.5000000000000001,cousin,2,2.0
H626,H884,0.9833333333333334,0.2375,neighbor,1,
H627,H790,0.0,0.9041666666666668,neighbor,0,
H627,H580,0.033333333333333215,0.6708333333333334,sibling,2,3.0
H627,H352,0.7166666666666666,0.8958333333333334,cousin,2,2.0
H627,H717,0.6166666666666667,0.9583333333333334,sibling,0,3.0
H628,H534,0.8,0.8458333333333333,sibling,2,3.0
H629,H59,0.06666666666666665,0.2708333333333333,cousin,2,2.0
H630,H212,0.3666666666666667,0.9208333333333334,other,2,1.0
H631,H909,0.3666666666666667,0.9666666666666667,sibling,2,3.0
H632,H38,0.7,0.6166666666666668,cousin,0,2.0
H632,H238,0.5666666666666667,0.4208333333333334,neighbor,2,
H632,H583,0.06666666666666665,0.09166666666666666,cousin,0,2.0
H632,H567,0.8666666666666667,0.5541666666666667,neighbor,2,
H633,H277,0.48333333333333317,0.4666666666666666,other,2,1.0
H633,H725,0.9833333333333334,0.3,other,1,1.0
H633,H727,0.21666666666666667,0.6875000000000001,other,0,1.0
H633,H342,0.9833333333333334,0.8416666666666668,cousin,0,2.0
H634,H569,0.8833333333333333,0.9500000000000001,cousin,1,2.0
H634,H364,0.5,0.8375,other,0,1.0
H634,H103,0.7166666666666666,0.675,other,1,1.0
H635,H678,0.5,0.22916666666666669,other,2,1.0
H636,H865,0.8166666666666667,0.2458333333333333,sibling,1,3.0
H637,H299,0.25,0.07083333333333335,other,1,1.0
H637,H393,0.44999999999999996,0.01666666666666667,sibling,2,3.0
H637,H605,0.55,0.3,cousin,1,2.0
H638,H388,0.9166666666666665,0.5416666666666667,other,0,1.0
H639,H238,0.6166666666666667,0.9541666666666668,cousin,1,2.0
H639,H629,0.8500000000000001,0.325,neighbor,0,
H639,H354,0.44999999999999996,0.7958333333333333,other,0,1.0
H640,H195,0.3666666666666667,0.9708333333333335,sibling,0,3.0
H640,H686,0.08333333333333326,0.9791666666666669,other,0,1.0
H640,H892,0.33333333333333326,0.22916666666666669,cousin,1,2.0
H640,H654,0.2833333333333332,0.14166666666666666,cousin,0,2.0
H641,H511,0.1499999999999999,0.4791666666666667,sibling,2,3.0
H641,H748,0.6166666666666667,0.55,other,0,1.0
H641,H628,0.43333333333333335,0.3416666666666667,cousin,2,2.0
H641,H473,0.2333333333333334,0.49166666666666664,neighbor,0,
H642,H328,0.2333333333333334,0.925,cousin,0,2.0
H642,H118,0.34999999999999987,0.47500000000000003,neighbor,2,
H642,H515,0.7,0.02083333333333333,cousin,0,2.0
H643,H812,0.6833333333333333,0.44166666666666665,other,2,1.0
H643,H660,0.5,0.3875,neighbor,1,
H643,H838,0.5166666666666666,0.37083333333333335,sibling,1,3.0
H644,H670,0.8,0.7000000000000001,sibling,1,3.0
H644,H958,0.48333333333333317,0.2375,cousin,2,2.0
H645,H922,0.3833333333333333,0.058333333333333334,other,2,1.0
H645,H330,0.5,0.42916666666666664,sibling,0,3.0
H646,H422,0.8666666666666667,0.3375,sibling,0,3.0
H646,H574,0.34999999999999987,0.10000000000000002,neighbor,1,
H646,H900,0.8500000000000001,0.2833333333333333,cousin,1,2.0
H646,H881,0.09999999999999998,0.2791666666666667,other,2,1.0
H647,H85,0.5,0.5333333333333333,neighbor,0,
H648,H871,0.8500000000000001,0.8791666666666668,cousin,1,2.0
H649,H811,0.19999999999999996,0.08333333333333333,cousin,1,2.0
H649,H859,0.41666666666666674,0.033333333333333326,other,0,1.0
H650,H343,0.6833333333333333,0.15833333333333333,sibling,0,3.0
H650,H855,0.9833333333333334,0.925,sibling,1,3.0
H651,H945,0.8666666666666667,0.0,cousin,0,2.0
H651,H381,0.7666666666666666,0.01666666666666667,cousin,0,2.0
H651,H954,0.033333333333333215,0.8500000000000001,cousin,1,2.0
H651,H502,0.6166666666666667,0.6833333333333333,cousin,1,2.0
H652,H281,0.21666666666666667,0.6250000000000001,other,2,1.0
H652,H880,0.11666666666666659,0.18333333333333335,cousin,2,2.0
H652,H123,0.6333333333333333,0.02083333333333333,neighbor,2,
H652,H939,0.6000000000000001,0.6833333333333333,sibling,2,3.0
H653,H712,0.8999999999999999,0.9291666666666668,cousin,2,2.0
H653,H614,0.21666666666666667,0.44166666666666665,neighbor,2,
H653,H702,0.95,0.55,other,2,1.0
H654,H507,0.19999999999999996,0.38333333333333336,sibling,0,3.0
H655,H300,0.04999999999999993,0.033333333333333326,other,2,1.0
H655,H352,0.3833333333333333,0.4166666666666667,sibling,0,3.0
H655,H835,0.8333333333333333,0.4166666666666667,sibling,1,3.0
H655,H497,0.6666666666666667,0.1375,other,2,1.0
H656,H63,0.19999999999999996,0.9625000000000002,sibling,2,3.0
H656,H73,0.016666666666666607,0.38333333333333336,neighbor,0,
H656,H809,0.09999999999999998,0.6666666666666667,cousin,1,2.0
H656,H708,0.44999999999999996,0.32916666666666666,sibling,1,3.0
H657,H544,0.21666666666666667,0.6125,other,1,1.0
H657,H915,0.8500000000000001,0.6000000000000001,cousin,1,2.0
H658,H430,0.1333333333333333,0.8666666666666668,other,1,1.0
H658,H765,0.1333333333333333,0.4166666666666667,cousin,2,2.0
H658,H315,0.0,0.9333333333333333,neighbor,0,
H658,H623,0.8999999999999999,0.5583333333333333,neighbor,1,
H659,H712,0.016666666666666607,0.6458333333333334,other,0,1.0
H659,H23,0.3666666666666667,0.0625,cousin,1,2.0
H659,H531,0.5333333333333332,0.6083333333333334,other,0,1.0
H660,H835,0.8833333333333333,0.7166666666666668,neighbor,1,
H660,H593,0.1499999999999999,0.6250000000000001,cousin,0,2.0
H661,H685,1.0,0.8833333333333335,other,0,1.0
H661,H968,0.06666666666666665,0.6166666666666668,cousin,0,2.0
H661,H369,0.04999999999999993,0.325,sibling,1,3.0
H662,H762,0.09999999999999998,0.9500000000000001,neighbor,0,
H662,H147,0.2666666666666667,0.6916666666666668,cousin,0,2.0
H663,H659,0.2666666666666667,0.8250000000000001,other,2,1.0
H663,H546,0.6666666666666667,0.5250000000000001,neighbor,1,
H663,H549,0.5666666666666667,0.38333333333333336,other,2,1.0
H664,H678,0.5166666666666666,0.8333333333333335,sibling,1,3.0
H665,H829,0.06666666666666665,0.325,sibling,2,3.0
H665,H719,0.08333333333333326,0.6250000000000001,other,0,1.0
H665,H461,0.9166666666666665,0.1791666666666667,cousin,1,2.0
H665,H199,0.41666666666666674,0.8041666666666667,other,1,1.0
H666,H134,0.1333333333333333,0.30416666666666664,cousin,1,2.0
H667,H321,0.25,0.8625,cousin,2,2.0
H667,H196,0.19999999999999996,0.1791666666666667,neighbor,1,
H667,H50,0.016666666666666607,0.7208333333333334,neighbor,1,
H667,H132,0.033333333333333215,0.65,other,0,1.0
H668,H385,0.18333333333333335,0.39166666666666666,other,2,1.0
H669,H725,0.43333333333333335,0.08750000000000001,other,0,1.0
H669,H626,0.6000000000000001,0.04166666666666667,other,2,1.0
H670,H822,0.7166666666666666,0.8750000000000001,neighbor,0,
H670,H122,0.8666666666666667,0.6833333333333333,sibling,0,3.0
H670,H609,0.6000000000000001,0.4875,cousin,0,2.0
H671,H401,0.5833333333333333,0.029166666666666674,cousin,2,2.0
H671,H253,0.1333333333333333,0.55,other,2,1.0
H672,H69,0.41666666666666674,0.38333333333333336,neighbor,2,
H672,H820,0.4666666666666668,0.9791666666666669,other,2,1.0
H673,H325,0.48333333333333317,0.1916666666666667,cousin,2,2.0
H673,H883,0.75,0.1875,neighbor,0,
H673,H961,0.08333333333333326,0.8375,other,1,1.0
H674,H214,0.8833333333333333,0.6291666666666668,sibling,0,3.0
H674,H856,0.31666666666666654,0.024999999999999994,sibling,1,3.0
H674,H623,0.75,0.29583333333333334,neighbor,1,
H674,H628,0.9166666666666665,0.4791666666666667,other,2,1.0
H675,H331,0.41666666666666674,0.2916666666666667,sibling,2,3.0
H676,H46,0.7666666666666666,0.9958333333333335,neighbor,0,
H676,H972,0.16666666666666663,0.2833333333333333,sibling,2,3.0
H676,H604,0.3999999999999999,0.175,sibling,0,3.0
H677,H430,0.6666666666666667,0.29583333333333334,other,2,1.0
H677,H384,0.9333333333333333,0.6416666666666667,other,2,1.0
H678,H405,0.3833333333333333,0.5791666666666667,neighbor,1,
H679,H114,0.06666666666666665,0.25,cousin,0,2.0
H679,H344,0.9833333333333334,0.2375,neighbor,0,
H679,H929,0.016666666666666607,0.325,neighbor,1,
H679,H105,0.7,0.1875,cousin,2,2.0
H680,H78,0.29999999999999993,0.9,other,0,1.0
H680,H957,0.3999999999999999,0.1916666666666667,sibling,0,3.0
H680,H132,0.8,0.4166666666666667,sibling,0,3.0
H680,H494,0.8833333333333333,0.8708333333333333,cousin,0,2.0
H681,H409,0.1333333333333333,0.8666666666666668,cousin,0,2.0
H682,H289,0.9833333333333334,0.2583333333333333,neighbor,1,
H682,H559,0.7833333333333332,0.7125000000000001,neighbor,0,
H683,H405,0.5166666666666666,0.4041666666666667,sibling,0,3.0
H683,H887,0.43333333333333335,0.2,other,2,1.0
H683,H138,0.75,0.7875000000000001,cousin,2,2.0
H683,H322,0.5833333333333333,0.8041666666666667,neighbor,2,
H684,H31,0.33333333333333326,0.5750000000000001,neighbor,0,
H685,H818,0.8666666666666667,0.6375000000000001,cousin,2,2.0
H685,H423,0.41666666666666674,0.4875,other,1,1.0
H685,H788,0.2333333333333334,0.1375,cousin,2,2.0
H685,H151,0.41666666666666674,0.3083333333333333,sibling,0,3.0
H686,H456,0.5333333333333332,0.3208333333333333,other,2,1.0
H686,H925,0.08333333333333326,0.6916666666666668,neighbor,2,
H686,H120,0.09999999999999998,0.12083333333333333,neighbor,2,
H687,H178,0.3833333333333333,0.7208333333333334,other,0,1.0
H688,H352,0.7833333333333332,0.7833333333333334,cousin,0,2.0
H689,H166,0.33333333333333326,0.2833333333333333,other,2,1.0
H690,H530,0.8500000000000001,0.5083333333333334,neighbor,0,
H690,H106,0.033333333333333215,0.1791666666666667,other,1,1.0
H690,H800,0.7833333333333332,0.9708333333333335,cousin,2,2.0
H690,H775,0.7333333333333332,0.058333333333333334,sibling,1,3.0
H691,H719,0.6666666666666667,0.14166666666666666,cousin,0,2.0
H692,H186,0.11666666666666659,0.7458333333333333,other,0,1.0
H692,H856,0.9833333333333334,0.7958333333333333,other,0,1.0
H692,H684,0.5333333333333332,0.8666666666666668,neighbor,2,
H692,H961,0.6166666666666667,0.8083333333333335,other,1,1.0
H693,H293,0.41666666666666674,0.18333333333333335,other,1,1.0
H694,H103,0.21666666666666667,0.7541666666666667,cousin,1,2.0
H694,H789,0.5,0.8416666666666668,sibling,2,3.0
H695,H720,0.2333333333333334,0.9833333333333335,neighbor,0,
H695,H775,0.33333333333333326,0.09583333333333334,neighbor,1,
H695,H756,0.6666666666666667,0.7708333333333334,other,1,1.0
H695,H645,0.29999999999999993,0.8041666666666667,other,2,1.0
H696,H276,0.2666666666666667,0.4708333333333334,sibling,0,3.0
H696,H591,0.21666666666666667,0.975,cousin,1,2.0
H697,H239,0.5166666666666666,0.925,cousin,1,2.0
H697,H244,0.033333333333333215,0.48333333333333334,other,0,1.0
H697,H399,0.34999999999999987,0.01666666666666667,neighbor,0,
H697,H475,0.44999999999999996,0.4166666666666667,other,1,1.0
H698,H916,0.5333333333333332,0.3125,other,0,1.0
H698,H500,0.8333333333333333,0.175,other,0,1.0
H698,H820,0.95,0.47500000000000003,other,2,1.0
H698,H593,0.5,0.8500000000000001,sibling,2,3.0
H699,H646,0.6500000000000001,0.39583333333333337,other,0,1.0
H699,H904,0.8,0.20416666666666666,sibling,2,3.0
H699,H792,0.9166666666666665,0.925,neighbor,2,
H699,H793,0.2666666666666667,0.12916666666666665,neighbor,1,
H700,H158,0.08333333333333326,0.3083333333333333,sibling,1,3.0
H700,H718,0.8999999999999999,1.0,sibling,1,3.0
H700,H34,0.2333333333333334,0.3,other,2,1.0
H700,H221,0.44999999999999996,0.3333333333333333,cousin,0,2.0
H701,H820,0.16666666666666663,0.15833333333333333,neighbor,2,
H701,H216,0.7333333333333332,0.8916666666666668,cousin,0,2.0
H701,H435,0.33333333333333326,0.09166666666666666,neighbor,0,
H702,H652,0.2666666666666667,0.6875000000000001,cousin,0,2.0
H702,H852,0.06666666666666665,0.033333333333333326,other,0,1.0
H702,H5,0.9333333333333333,0.9375000000000001,neighbor,0,
